Passenger ID,Longest Run
7797,6
7802,6
7806,6
7807,6
7808,6
7816,6
7830,6
7845,6
7848,6
7858,6
7861,6
7882,6
7886,6
7892,6
7899,6
7910,6
7919,6
7923,6
7926,6
7955,6
7980,6
7983,6
7995,6
8019,6
8027,6
8031,6
8033,6
8038,6
8044,6
8051,6
8063,6
8072,6
8082,6
8085,6
8110,6
8114,6
8116,6
8123,6
8140,6
8141,6
8156,6
8157,6
8173,6
8174,6
8181,6
8185,6
8188,6
8190,6
8201,6
8203,6
8209,6
8214,6
8217,6
8220,6
8224,6
8225,6
8228,6
8239,6
8248,6
8259,6
8263,6
8265,6
8267,6
8279,6
8312,6
8315,6
8328,6
8329,6
8330,6
8332,6
8380,6
8400,6
8420,6
8433,6
8434,6
8445,6
8479,6
8482,6
8492,6
8509,6
8526,6
8536,6
8571,6
8587,6
8588,6
8591,6
8592,6
8594,6
8618,6
8644,6
8650,6
8660,6
8672,6
8688,6
8696,6
8703,6
8710,6
8720,6
8727,6
8762,6
8772,6
8784,6
8786,6
8796,6
8797,6
8803,6
8806,6
8811,6
8814,6
8838,6
8839,6
8843,6
8844,6
8846,6
8847,6
8856,6
8861,6
8863,6
8870,6
8875,6
8889,6
8894,6
8902,6
8903,6
8907,6
8917,6
8922,6
8925,6
8926,6
8939,6
8941,6
8952,6
8953,6
8954,6
8957,6
8968,6
8982,6
8987,6
8999,6
9004,6
9009,6
9013,6
9015,6
9019,6
9027,6
9028,6
9039,6
9043,6
9046,6
9072,6
9075,6
9082,6
9084,6
9086,6
9092,6
9102,6
9118,6
9131,6
9132,6
9145,6
9156,6
9159,6
9160,6
9168,6
9171,6
9182,6
9191,6
9196,6
9205,6
9209,6
9215,6
9227,6
9228,6
9230,6
9231,6
9245,6
9249,6
9255,6
9258,6
9264,6
9270,6
9277,6
9286,6
9307,6
9311,6
9319,6
9327,6
9331,6
9332,6
9342,6
9346,6
9347,6
9362,6
9373,6
9380,6
9382,6
9389,6
9406,6
9409,6
9420,6
9426,6
9429,6
9430,6
9435,6
9439,6
9444,6
9446,6
9449,6
9454,6
9457,6
9461,6
9470,6
9486,6
9497,6
9509,6
9511,6
9523,6
9537,6
9548,6
9551,6
9561,6
9563,6
9572,6
9577,6
9581,6
9596,6
9602,6
9611,6
9612,6
9622,6
9624,6
9628,6
9629,6
9638,6
9640,6
9642,6
9645,6
9648,6
9676,6
9677,6
9685,6
9689,6
9690,6
9693,6
9705,6
9710,6
9714,6
9727,6
9732,6
9733,6
9755,6
9757,6
9759,6
9763,6
9767,6
9774,6
9789,6
9792,6
9794,6
9805,6
9815,6
9819,6
9821,6
9826,6
9859,6
9866,6
9868,6
9877,6
9891,6
9893,6
9910,6
9912,6
9913,6
9914,6
9915,6
9916,6
9920,6
9921,6
9927,6
9928,6
9931,6
9933,6
9934,6
9935,6
9950,6
9970,6
9971,6
9972,6
9977,6
9981,6
9984,6
9993,6
9995,6
10000,6
10001,6
10018,6
10021,6
10030,6
10035,6
10037,6
10042,6
10054,6
10058,6
10066,6
10093,6
10143,6
10162,6
10165,6
10167,6
10168,6
10184,6
10194,6
10198,6
10199,6
10204,6
10216,6
10234,6
10240,6
10244,6
10253,6
10256,6
10270,6
10271,6
10274,6
10277,6
10299,6
10313,6
10318,6
10320,6
10331,6
10340,6
10346,6
10347,6
10364,6
10373,6
10386,6
10396,6
10403,6
10411,6
10414,6
10416,6
10419,6
10433,6
10434,6
10453,6
10456,6
10480,6
10490,6
10500,6
10502,6
10516,6
10535,6
10536,6
10549,6
10550,6
10552,6
10565,6
10568,6
10570,6
10581,6
10607,6
10612,6
10615,6
10617,6
10619,6
10622,6
10626,6
10631,6
10638,6
10645,6
10651,6
10654,6
10665,6
10674,6
10690,6
10706,6
10720,6
10737,6
10741,6
10742,6
10744,6
10746,6
10780,6
10791,6
10794,6
10797,6
10806,6
10818,6
10827,6
10836,6
10841,6
10927,6
10939,6
10940,6
10953,6
10965,6
10967,6
10976,6
10983,6
10988,6
11010,6
11017,6
11018,6
11021,6
11025,6
11037,6
11044,6
11048,6
11056,6
11057,6
11060,6
11070,6
11071,6
11077,6
11080,6
11089,6
11100,6
11107,6
11119,6
11140,6
11147,6
11148,6
11162,6
11173,6
11186,6
11228,6
11233,6
11239,6
11250,6
11253,6
11265,6
11291,6
11294,6
11304,6
11315,6
11327,6
11334,6
11341,6
11355,6
11360,6
11378,6
11393,6
11398,6
11403,6
11407,6
11408,6
11432,6
11434,6
11456,6
11473,6
11514,6
11527,6
11530,6
11534,6
11535,6
11537,6
11542,6
11552,6
11554,6
11557,6
11562,6
11572,6
11579,6
11583,6
11587,6
11592,6
11607,6
11613,6
11615,6
11627,6
11667,6
11680,6
11686,6
11694,6
11695,6
11704,6
11711,6
11716,6
11717,6
11719,6
11723,6
11728,6
11729,6
11730,6
11735,6
11737,6
11745,6
11753,6
11779,6
11794,6
11796,6
11803,6
11808,6
11827,6
11829,6
11837,6
11840,6
11843,6
11846,6
11853,6
11868,6
11874,6
11878,6
11881,6
11898,6
11909,6
11910,6
11919,6
11940,6
11973,6
11987,6
11993,6
12021,6
12031,6
12040,6
12041,6
12051,6
12052,6
12053,6
12061,6
12063,6
12069,6
12070,6
12072,6
12073,6
12083,6
12100,6
12105,6
12112,6
12119,6
12126,6
12135,6
12152,6
12163,6
12175,6
12192,6
12197,6
12200,6
12203,6
12220,6
12228,6
12230,6
12231,6
12232,6
12275,6
12299,6
12318,6
12335,6
12340,6
12341,6
12351,6
12374,6
12380,6
12400,6
12408,6
12430,6
12506,6
12512,6
12520,6
12531,6
12532,6
12533,6
12535,6
12539,6
12540,6
12541,6
12547,6
12558,6
12563,6
12579,6
12590,6
12604,6
12614,6
12653,6
12704,6
12727,6
12746,6
12747,6
12771,6
12775,6
12787,6
12794,6
12810,6
12844,6
12868,6
12881,6
12883,6
12893,6
12897,6
12899,6
13041,6
13119,6
13129,6
13160,6
13163,6
13195,6
13235,6
13240,6
13249,6
13251,6
13264,6
13296,6
13378,6
13391,6
13432,6
13440,6
13471,6
13472,6
13477,6
13482,6
13522,6
13525,6
13530,6
13541,6
13571,6
13602,6
13606,6
13607,6
13613,6
13618,6
13621,6
13630,6
13637,6
13640,6
13654,6
13663,6
13671,6
13680,6
13683,6
13685,6
13693,6
13695,6
13791,6
13808,6
13830,6
13871,6
13874,6
13876,6
13896,6
13898,6
13899,6
14011,6
14055,6
14059,6
1,5
32,5
46,5
49,5
50,5
57,5
66,5
67,5
93,5
97,5
99,5
102,5
108,5
118,5
120,5
125,5
150,5
156,5
159,5
160,5
190,5
196,5
206,5
217,5
227,5
228,5
257,5
287,5
301,5
304,5
314,5
317,5
322,5
323,5
329,5
336,5
349,5
359,5
361,5
367,5
405,5
408,5
422,5
423,5
457,5
458,5
462,5
470,5
472,5
473,5
476,5
492,5
493,5
495,5
500,5
503,5
504,5
506,5
509,5
516,5
533,5
541,5
547,5
575,5
577,5
579,5
581,5
591,5
593,5
597,5
609,5
641,5
652,5
655,5
673,5
676,5
685,5
693,5
705,5
709,5
715,5
720,5
722,5
747,5
754,5
762,5
764,5
785,5
787,5
788,5
793,5
806,5
817,5
819,5
823,5
835,5
847,5
862,5
879,5
884,5
902,5
907,5
912,5
914,5
927,5
929,5
948,5
971,5
983,5
984,5
992,5
1000,5
1006,5
1007,5
1014,5
1017,5
1022,5
1032,5
1063,5
1065,5
1068,5
1077,5
1081,5
1084,5
1088,5
1093,5
1103,5
1109,5
1114,5
1116,5
1117,5
1120,5
1121,5
1124,5
1125,5
1139,5
1156,5
1157,5
1168,5
1185,5
1190,5
1197,5
1210,5
1236,5
1249,5
1255,5
1256,5
1258,5
1261,5
1279,5
1286,5
1292,5
1305,5
1307,5
1313,5
1339,5
1344,5
1346,5
1354,5
1358,5
1361,5
1372,5
1373,5
1379,5
1382,5
1384,5
1387,5
1408,5
1412,5
1416,5
1448,5
1455,5
1473,5
1488,5
1494,5
1501,5
1502,5
1510,5
1512,5
1522,5
1529,5
1534,5
1550,5
1551,5
1556,5
1557,5
1560,5
1565,5
1567,5
1585,5
1605,5
1606,5
1625,5
1630,5
1661,5
1663,5
1665,5
1676,5
1679,5
1706,5
1714,5
1716,5
1717,5
1721,5
1732,5
1744,5
1763,5
1765,5
1771,5
1786,5
1787,5
1802,5
1803,5
1809,5
1814,5
1821,5
1840,5
1841,5
1843,5
1856,5
1861,5
1876,5
1887,5
1894,5
1896,5
1915,5
1919,5
1925,5
1943,5
1944,5
1949,5
1963,5
1989,5
1990,5
1991,5
1997,5
2003,5
2005,5
2020,5
2027,5
2051,5
2060,5
2093,5
2104,5
2116,5
2121,5
2154,5
2161,5
2166,5
2191,5
2194,5
2195,5
2209,5
2220,5
2237,5
2242,5
2252,5
2266,5
2286,5
2295,5
2298,5
2300,5
2327,5
2340,5
2342,5
2349,5
2351,5
2363,5
2377,5
2385,5
2388,5
2389,5
2396,5
2402,5
2404,5
2406,5
2413,5
2420,5
2428,5
2429,5
2436,5
2456,5
2470,5
2477,5
2481,5
2538,5
2541,5
2542,5
2564,5
2582,5
2587,5
2591,5
2595,5
2598,5
2602,5
2608,5
2609,5
2643,5
2647,5
2652,5
2668,5
2704,5
2721,5
2724,5
2742,5
2744,5
2756,5
2764,5
2799,5
2810,5
2814,5
2821,5
2826,5
2831,5
2833,5
2835,5
2883,5
2923,5
2955,5
2956,5
2962,5
2966,5
2980,5
2981,5
2994,5
3000,5
3017,5
3022,5
3034,5
3042,5
3047,5
3055,5
3063,5
3086,5
3096,5
3097,5
3121,5
3129,5
3131,5
3132,5
3136,5
3156,5
3158,5
3168,5
3179,5
3182,5
3185,5
3196,5
3225,5
3231,5
3235,5
3237,5
3264,5
3265,5
3281,5
3287,5
3296,5
3306,5
3340,5
3373,5
3388,5
3393,5
3408,5
3411,5
3416,5
3422,5
3432,5
3446,5
3447,5
3452,5
3454,5
3470,5
3479,5
3482,5
3504,5
3508,5
3520,5
3550,5
3555,5
3598,5
3603,5
3610,5
3614,5
3620,5
3633,5
3639,5
3646,5
3654,5
3655,5
3661,5
3668,5
3669,5
3671,5
3675,5
3678,5
3682,5
3705,5
3718,5
3725,5
3728,5
3729,5
3763,5
3771,5
3788,5
3796,5
3799,5
3809,5
3819,5
3822,5
3846,5
3857,5
3865,5
3872,5
3881,5
3882,5
3904,5
3909,5
3922,5
3933,5
3954,5
3955,5
3972,5
4014,5
4024,5
4041,5
4043,5
4057,5
4078,5
4079,5
4105,5
4117,5
4124,5
4144,5
4164,5
4167,5
4172,5
4180,5
4185,5
4187,5
4195,5
4196,5
4201,5
4208,5
4217,5
4219,5
4223,5
4224,5
4229,5
4245,5
4248,5
4257,5
4262,5
4273,5
4277,5
4295,5
4297,5
4305,5
4314,5
4320,5
4340,5
4345,5
4367,5
4383,5
4386,5
4403,5
4408,5
4412,5
4428,5
4429,5
4432,5
4434,5
4447,5
4456,5
4457,5
4465,5
4466,5
4472,5
4474,5
4481,5
4487,5
4493,5
4495,5
4505,5
4510,5
4546,5
4577,5
4582,5
4592,5
4602,5
4604,5
4617,5
4618,5
4629,5
4637,5
4638,5
4642,5
4648,5
4652,5
4653,5
4658,5
4662,5
4684,5
4691,5
4706,5
4718,5
4719,5
4721,5
4730,5
4747,5
4752,5
4768,5
4779,5
4781,5
4789,5
4799,5
4809,5
4813,5
4825,5
4829,5
4830,5
4837,5
4838,5
4839,5
4858,5
4864,5
4865,5
4879,5
4880,5
4889,5
4891,5
4892,5
4894,5
4898,5
4909,5
4915,5
4918,5
4920,5
4929,5
4931,5
4938,5
4947,5
4948,5
4962,5
4966,5
4971,5
4975,5
4992,5
4996,5
4998,5
5001,5
5003,5
5004,5
5013,5
5020,5
5024,5
5026,5
5034,5
5041,5
5044,5
5050,5
5056,5
5066,5
5076,5
5083,5
5087,5
5092,5
5098,5
5099,5
5103,5
5104,5
5107,5
5128,5
5152,5
5155,5
5164,5
5169,5
5172,5
5177,5
5178,5
5181,5
5191,5
5192,5
5193,5
5215,5
5217,5
5218,5
5223,5
5225,5
5226,5
5229,5
5235,5
5236,5
5256,5
5259,5
5268,5
5270,5
5274,5
5284,5
5286,5
5292,5
5293,5
5297,5
5299,5
5310,5
5333,5
5336,5
5341,5
5344,5
5350,5
5370,5
5379,5
5391,5
5394,5
5399,5
5403,5
5445,5
5512,5
5528,5
5534,5
5552,5
5585,5
5604,5
5608,5
5619,5
5627,5
5632,5
5637,5
5647,5
5654,5
5656,5
5660,5
5664,5
5679,5
5685,5
5701,5
5708,5
5712,5
5717,5
5722,5
5729,5
5732,5
5736,5
5739,5
5745,5
5751,5
5763,5
5780,5
5781,5
5790,5
5793,5
5794,5
5814,5
5820,5
5827,5
5828,5
5853,5
5879,5
5885,5
5890,5
5892,5
5899,5
5901,5
5902,5
5906,5
5909,5
5913,5
5914,5
5916,5
5918,5
5927,5
5934,5
5935,5
5937,5
5938,5
5945,5
5947,5
5948,5
5950,5
5960,5
5965,5
5967,5
5971,5
5972,5
5983,5
5985,5
5986,5
5987,5
5988,5
6002,5
6016,5
6018,5
6021,5
6022,5
6029,5
6035,5
6039,5
6044,5
6062,5
6063,5
6065,5
6068,5
6073,5
6074,5
6078,5
6079,5
6082,5
6090,5
6091,5
6096,5
6123,5
6142,5
6147,5
6151,5
6157,5
6158,5
6163,5
6167,5
6169,5
6170,5
6173,5
6189,5
6191,5
6194,5
6213,5
6228,5
6231,5
6232,5
6239,5
6249,5
6268,5
6271,5
6277,5
6292,5
6302,5
6309,5
6314,5
6324,5
6325,5
6327,5
6331,5
6346,5
6355,5
6356,5
6362,5
6366,5
6367,5
6370,5
6371,5
6411,5
6416,5
6420,5
6422,5
6428,5
6434,5
6454,5
6480,5
6488,5
6493,5
6494,5
6497,5
6547,5
6551,5
6552,5
6556,5
6566,5
6568,5
6578,5
6595,5
6596,5
6597,5
6611,5
6634,5
6656,5
6663,5
6666,5
6687,5
6694,5
6695,5
6700,5
6722,5
6734,5
6736,5
6741,5
6746,5
6781,5
6784,5
6808,5
6817,5
6822,5
6830,5
6838,5
6840,5
6841,5
6844,5
6845,5
6867,5
6868,5
6869,5
6872,5
6887,5
6890,5
6891,5
6894,5
6902,5
6905,5
6922,5
6962,5
6972,5
6977,5
6991,5
7001,5
7008,5
7014,5
7017,5
7019,5
7030,5
7033,5
7072,5
7077,5
7086,5
7093,5
7101,5
7103,5
7127,5
7128,5
7135,5
7147,5
7162,5
7168,5
7170,5
7184,5
7197,5
7204,5
7205,5
7218,5
7253,5
7273,5
7298,5
7308,5
7312,5
7333,5
7340,5
7344,5
7355,5
7358,5
7363,5
7364,5
7366,5
7367,5
7371,5
7387,5
7389,5
7391,5
7396,5
7401,5
7407,5
7410,5
7411,5
7428,5
7435,5
7439,5
7449,5
7453,5
7460,5
7462,5
7465,5
7470,5
7488,5
7495,5
7496,5
7512,5
7514,5
7521,5
7523,5
7524,5
7528,5
7531,5
7547,5
7548,5
7552,5
7554,5
7557,5
7561,5
7567,5
7569,5
7592,5
7610,5
7619,5
7631,5
7634,5
7637,5
7647,5
7649,5
7683,5
7693,5
7696,5
7699,5
7714,5
7722,5
7723,5
7748,5
7752,5
7764,5
7767,5
7775,5
7779,5
7785,5
7788,5
7794,5
7798,5
7817,5
7823,5
7826,5
7828,5
7843,5
7855,5
7863,5
7865,5
7873,5
7885,5
7887,5
7888,5
7909,5
7914,5
7917,5
7946,5
7958,5
7959,5
7962,5
7968,5
7974,5
7976,5
7977,5
8001,5
8009,5
8029,5
8034,5
8039,5
8054,5
8055,5
8058,5
8083,5
8108,5
8111,5
8120,5
8126,5
8135,5
8136,5
8143,5
8145,5
8152,5
8164,5
8175,5
8191,5
8210,5
8221,5
8226,5
8236,5
8243,5
8269,5
8282,5
8285,5
8292,5
8296,5
8300,5
8305,5
8323,5
8338,5
8343,5
8359,5
8361,5
8362,5
8369,5
8370,5
8393,5
8396,5
8406,5
8407,5
8409,5
8410,5
8429,5
8430,5
8437,5
8453,5
8454,5
8464,5
8470,5
8475,5
8477,5
8480,5
8490,5
8505,5
8506,5
8507,5
8512,5
8514,5
8523,5
8525,5
8533,5
8535,5
8554,5
8559,5
8572,5
8573,5
8577,5
8578,5
8582,5
8598,5
8599,5
8631,5
8635,5
8651,5
8654,5
8686,5
8689,5
8693,5
8699,5
8708,5
8715,5
8716,5
8738,5
8745,5
8778,5
8785,5
8798,5
8804,5
8807,5
8827,5
8841,5
8855,5
8857,5
8859,5
8860,5
8866,5
8874,5
8879,5
8880,5
8884,5
8888,5
8897,5
8898,5
8901,5
8916,5
8918,5
8921,5
8923,5
8924,5
8928,5
8931,5
8937,5
8940,5
8942,5
8943,5
8946,5
8962,5
8966,5
8972,5
8978,5
8992,5
9003,5
9005,5
9018,5
9022,5
9034,5
9040,5
9041,5
9073,5
9076,5
9078,5
9080,5
9096,5
9100,5
9119,5
9121,5
9128,5
9130,5
9136,5
9138,5
9140,5
9148,5
9154,5
9206,5
9212,5
9216,5
9221,5
9222,5
9226,5
9244,5
9267,5
9275,5
9279,5
9290,5
9291,5
9292,5
9293,5
9295,5
9303,5
9313,5
9315,5
9316,5
9317,5
9318,5
9322,5
9329,5
9333,5
9337,5
9338,5
9348,5
9365,5
9368,5
9370,5
9374,5
9384,5
9387,5
9391,5
9393,5
9413,5
9428,5
9431,5
9436,5
9440,5
9451,5
9453,5
9455,5
9456,5
9459,5
9462,5
9468,5
9471,5
9474,5
9482,5
9489,5
9544,5
9550,5
9574,5
9587,5
9592,5
9604,5
9615,5
9616,5
9617,5
9626,5
9630,5
9651,5
9654,5
9657,5
9671,5
9691,5
9702,5
9718,5
9734,5
9739,5
9743,5
9748,5
9754,5
9756,5
9758,5
9766,5
9768,5
9782,5
9783,5
9784,5
9800,5
9801,5
9802,5
9808,5
9810,5
9811,5
9823,5
9827,5
9832,5
9838,5
9846,5
9850,5
9853,5
9854,5
9863,5
9865,5
9870,5
9871,5
9876,5
9879,5
9887,5
9889,5
9890,5
9895,5
9897,5
9903,5
9905,5
9918,5
9929,5
9938,5
9939,5
9940,5
9945,5
9946,5
9949,5
9959,5
9961,5
9962,5
9966,5
9975,5
9983,5
9990,5
10012,5
10029,5
10032,5
10036,5
10038,5
10050,5
10072,5
10073,5
10075,5
10076,5
10077,5
10079,5
10080,5
10082,5
10098,5
10099,5
10101,5
10110,5
10127,5
10141,5
10145,5
10154,5
10156,5
10158,5
10186,5
10205,5
10206,5
10214,5
10219,5
10224,5
10226,5
10231,5
10250,5
10252,5
10255,5
10257,5
10288,5
10297,5
10298,5
10301,5
10307,5
10311,5
10316,5
10327,5
10335,5
10338,5
10339,5
10345,5
10356,5
10367,5
10372,5
10380,5
10384,5
10395,5
10412,5
10418,5
10420,5
10422,5
10423,5
10425,5
10428,5
10437,5
10445,5
10448,5
10464,5
10473,5
10477,5
10483,5
10498,5
10506,5
10513,5
10514,5
10526,5
10528,5
10529,5
10539,5
10551,5
10553,5
10557,5
10562,5
10584,5
10586,5
10590,5
10596,5
10601,5
10609,5
10614,5
10621,5
10624,5
10627,5
10630,5
10643,5
10647,5
10662,5
10663,5
10666,5
10668,5
10687,5
10691,5
10704,5
10708,5
10710,5
10712,5
10724,5
10726,5
10739,5
10743,5
10751,5
10754,5
10766,5
10770,5
10771,5
10772,5
10774,5
10779,5
10788,5
10815,5
10819,5
10822,5
10842,5
10850,5
10856,5
10889,5
10900,5
10914,5
10918,5
10920,5
10938,5
10944,5
10955,5
10956,5
10958,5
10968,5
10970,5
10971,5
10979,5
10991,5
10992,5
10994,5
11019,5
11022,5
11030,5
11033,5
11040,5
11042,5
11045,5
11064,5
11069,5
11079,5
11081,5
11083,5
11085,5
11088,5
11093,5
11102,5
11121,5
11130,5
11145,5
11155,5
11157,5
11189,5
11199,5
11206,5
11245,5
11249,5
11255,5
11266,5
11269,5
11279,5
11283,5
11311,5
11312,5
11316,5
11323,5
11331,5
11335,5
11350,5
11352,5
11354,5
11361,5
11366,5
11369,5
11372,5
11373,5
11379,5
11395,5
11417,5
11420,5
11427,5
11435,5
11442,5
11469,5
11474,5
11484,5
11498,5
11502,5
11504,5
11509,5
11515,5
11525,5
11529,5
11532,5
11545,5
11546,5
11561,5
11563,5
11565,5
11567,5
11588,5
11597,5
11599,5
11605,5
11645,5
11652,5
11655,5
11662,5
11674,5
11758,5
11765,5
11769,5
11774,5
11778,5
11787,5
11788,5
11797,5
11806,5
11813,5
11817,5
11832,5
11839,5
11841,5
11851,5
11855,5
11858,5
11863,5
11870,5
11883,5
11884,5
11886,5
11900,5
11906,5
11922,5
11938,5
11958,5
11963,5
11982,5
11990,5
11991,5
12000,5
12002,5
12010,5
12013,5
12018,5
12019,5
12022,5
12035,5
12047,5
12049,5
12058,5
12060,5
12062,5
12064,5
12071,5
12074,5
12076,5
12078,5
12085,5
12095,5
12097,5
12098,5
12128,5
12137,5
12148,5
12149,5
12151,5
12158,5
12162,5
12164,5
12182,5
12185,5
12190,5
12193,5
12229,5
12250,5
12262,5
12276,5
12281,5
12294,5
12305,5
12310,5
12311,5
12316,5
12317,5
12350,5
12352,5
12361,5
12362,5
12363,5
12364,5
12372,5
12376,5
12377,5
12384,5
12385,5
12397,5
12411,5
12428,5
12436,5
12448,5
12452,5
12473,5
12514,5
12515,5
12517,5
12519,5
12526,5
12543,5
12555,5
12569,5
12573,5
12581,5
12589,5
12633,5
12641,5
12648,5
12657,5
12667,5
12672,5
12695,5
12712,5
12764,5
12773,5
12780,5
12785,5
12800,5
12801,5
12806,5
12809,5
12850,5
12856,5
12859,5
12875,5
12878,5
12880,5
12887,5
12908,5
12916,5
12947,5
12948,5
12968,5
12979,5
12987,5
13007,5
13045,5
13093,5
13105,5
13171,5
13201,5
13203,5
13204,5
13217,5
13219,5
13228,5
13233,5
13238,5
13247,5
13253,5
13261,5
13265,5
13270,5
13277,5
13297,5
13314,5
13329,5
13336,5
13372,5
13385,5
13405,5
13416,5
13442,5
13487,5
13510,5
13514,5
13536,5
13540,5
13542,5
13553,5
13556,5
13557,5
13560,5
13562,5
13565,5
13579,5
13580,5
13594,5
13603,5
13609,5
13610,5
13616,5
13619,5
13628,5
13643,5
13647,5
13658,5
13694,5
13714,5
13734,5
13745,5
13776,5
13788,5
13817,5
13839,5
13840,5
13843,5
13847,5
13853,5
13863,5
13868,5
13869,5
13870,5
13897,5
13948,5
13950,5
13957,5
13989,5
14008,5
14022,5
14023,5
14039,5
14044,5
14069,5
14070,5
14071,5
14077,5
14078,5
14082,5
14087,5
14092,5
14093,5
14094,5
14095,5
14701,5
14703,5
14705,5
14718,5
14720,5
14726,5
14731,5
14733,5
14741,5
14746,5
14750,5
14768,5
14770,5
14771,5
14777,5
14781,5
14786,5
14797,5
15112,5
15113,5
15121,5
15122,5
15126,5
15135,5
15153,5
15158,5
15160,5
15186,5
15188,5
3,4
7,4
13,4
16,4
19,4
27,4
37,4
38,4
39,4
63,4
68,4
69,4
73,4
74,4
76,4
78,4
82,4
84,4
88,4
101,4
104,4
105,4
106,4
112,4
123,4
133,4
143,4
144,4
151,4
152,4
162,4
164,4
168,4
175,4
176,4
189,4
193,4
201,4
208,4
209,4
221,4
236,4
294,4
305,4
307,4
315,4
325,4
357,4
377,4
397,4
402,4
404,4
417,4
428,4
442,4
445,4
454,4
463,4
464,4
466,4
488,4
491,4
502,4
514,4
518,4
520,4
527,4
530,4
538,4
539,4
542,4
543,4
549,4
550,4
555,4
561,4
563,4
566,4
567,4
573,4
583,4
596,4
598,4
600,4
604,4
616,4
623,4
626,4
645,4
646,4
653,4
654,4
656,4
658,4
665,4
671,4
703,4
706,4
723,4
734,4
744,4
765,4
775,4
790,4
792,4
818,4
832,4
834,4
837,4
838,4
845,4
849,4
850,4
872,4
881,4
895,4
921,4
982,4
985,4
990,4
1003,4
1018,4
1040,4
1047,4
1049,4
1060,4
1069,4
1071,4
1090,4
1098,4
1104,4
1131,4
1136,4
1140,4
1144,4
1159,4
1165,4
1166,4
1170,4
1174,4
1175,4
1179,4
1193,4
1199,4
1222,4
1226,4
1227,4
1271,4
1284,4
1318,4
1331,4
1336,4
1349,4
1355,4
1402,4
1407,4
1414,4
1415,4
1421,4
1425,4
1426,4
1435,4
1440,4
1443,4
1450,4
1463,4
1483,4
1485,4
1492,4
1509,4
1513,4
1516,4
1541,4
1546,4
1552,4
1564,4
1577,4
1589,4
1590,4
1596,4
1621,4
1634,4
1640,4
1648,4
1657,4
1684,4
1690,4
1705,4
1707,4
1718,4
1720,4
1725,4
1743,4
1748,4
1749,4
1750,4
1757,4
1760,4
1761,4
1764,4
1768,4
1776,4
1805,4
1807,4
1834,4
1835,4
1838,4
1851,4
1852,4
1857,4
1862,4
1870,4
1873,4
1881,4
1920,4
1937,4
1941,4
1953,4
1973,4
2008,4
2015,4
2028,4
2034,4
2041,4
2045,4
2048,4
2081,4
2089,4
2094,4
2096,4
2099,4
2103,4
2113,4
2133,4
2135,4
2142,4
2147,4
2172,4
2179,4
2189,4
2193,4
2205,4
2228,4
2235,4
2236,4
2240,4
2246,4
2253,4
2260,4
2264,4
2265,4
2268,4
2281,4
2282,4
2287,4
2288,4
2299,4
2317,4
2318,4
2324,4
2332,4
2343,4
2355,4
2356,4
2360,4
2369,4
2371,4
2380,4
2381,4
2397,4
2409,4
2416,4
2419,4
2421,4
2424,4
2434,4
2449,4
2461,4
2474,4
2483,4
2493,4
2494,4
2506,4
2535,4
2553,4
2562,4
2566,4
2577,4
2603,4
2621,4
2641,4
2654,4
2664,4
2670,4
2671,4
2677,4
2679,4
2698,4
2711,4
2730,4
2737,4
2757,4
2770,4
2782,4
2791,4
2794,4
2796,4
2808,4
2809,4
2812,4
2820,4
2827,4
2830,4
2832,4
2836,4
2846,4
2854,4
2863,4
2864,4
2865,4
2872,4
2877,4
2885,4
2891,4
2896,4
2903,4
2919,4
2924,4
2949,4
2950,4
2958,4
2971,4
2978,4
2986,4
2989,4
3026,4
3031,4
3037,4
3051,4
3053,4
3058,4
3060,4
3072,4
3074,4
3095,4
3139,4
3150,4
3190,4
3200,4
3202,4
3210,4
3217,4
3221,4
3222,4
3258,4
3280,4
3318,4
3341,4
3351,4
3354,4
3384,4
3406,4
3423,4
3425,4
3428,4
3430,4
3433,4
3437,4
3441,4
3449,4
3485,4
3487,4
3495,4
3498,4
3500,4
3517,4
3521,4
3523,4
3525,4
3535,4
3537,4
3539,4
3541,4
3552,4
3559,4
3564,4
3568,4
3574,4
3577,4
3585,4
3601,4
3606,4
3623,4
3656,4
3664,4
3696,4
3708,4
3711,4
3712,4
3714,4
3717,4
3719,4
3723,4
3727,4
3732,4
3733,4
3744,4
3750,4
3756,4
3758,4
3765,4
3766,4
3775,4
3783,4
3789,4
3797,4
3810,4
3811,4
3821,4
3824,4
3825,4
3828,4
3831,4
3836,4
3842,4
3843,4
3853,4
3856,4
3863,4
3866,4
3878,4
3884,4
3892,4
3897,4
3900,4
3911,4
3929,4
3946,4
3951,4
3952,4
3960,4
3961,4
3973,4
4015,4
4050,4
4101,4
4102,4
4114,4
4126,4
4128,4
4133,4
4134,4
4160,4
4163,4
4169,4
4183,4
4192,4
4206,4
4207,4
4218,4
4228,4
4240,4
4242,4
4252,4
4256,4
4259,4
4279,4
4289,4
4312,4
4347,4
4352,4
4392,4
4405,4
4411,4
4413,4
4419,4
4425,4
4442,4
4443,4
4446,4
4448,4
4452,4
4455,4
4458,4
4470,4
4480,4
4491,4
4498,4
4499,4
4504,4
4506,4
4518,4
4521,4
4528,4
4541,4
4558,4
4571,4
4573,4
4578,4
4585,4
4588,4
4595,4
4596,4
4599,4
4605,4
4608,4
4615,4
4619,4
4622,4
4633,4
4639,4
4654,4
4660,4
4676,4
4680,4
4697,4
4698,4
4699,4
4703,4
4720,4
4729,4
4733,4
4738,4
4741,4
4757,4
